url_length,dot_count,slash_count,dash_count,underscore_count,at_count,equal_count,is_https,domain_length,path_length,type
59,2,4,2,0,0,0,1,14,37,bad
92,1,4,1,0,0,0,1,19,65,bad
87,2,6,1,3,0,0,1,15,64,bad
72,2,7,0,0,0,0,1,15,10,good
46,2,3,3,0,0,0,1,37,1,bad
71,1,4,1,0,0,0,1,11,52,bad
128,1,3,8,0,0,3,1,16,7,good
34,1,5,1,0,0,0,0,14,13,bad
31,2,3,1,0,0,1,1,21,2,bad
61,3,3,1,0,0,0,1,43,10,bad
30,1,3,1,0,0,0,1,21,1,bad
28,2,3,1,0,0,0,1,19,1,bad
82,3,4,0,1,0,2,1,16,11,good
43,2,3,0,0,0,1,1,15,6,good
75,3,4,0,0,0,2,1,16,7,good
183,2,9,9,0,0,0,1,10,165,good
71,1,4,1,0,0,0,1,11,52,bad
56,1,3,0,0,0,0,1,7,7,bad
89,4,3,1,0,1,1,1,43,13,bad
47,1,3,0,0,0,1,1,10,12,good
84,3,2,1,0,0,0,1,76,0,bad
28,1,3,0,0,0,0,1,11,9,bad
57,5,5,0,1,0,0,1,15,34,bad
103,2,5,1,0,0,0,1,19,76,bad
87,2,3,0,0,0,4,1,20,1,good
33,2,3,0,0,0,0,1,24,1,bad
85,2,3,0,1,0,1,1,15,8,good
158,2,7,0,0,0,1,1,15,10,good
70,3,3,0,0,0,0,0,20,43,bad
112,2,6,4,1,0,0,1,17,87,bad
23,1,2,1,0,0,0,0,16,0,bad
43,1,4,2,0,0,0,1,10,25,good
88,2,7,0,0,0,1,1,15,10,good
35,2,3,0,0,0,0,1,26,1,bad
84,3,2,1,0,0,0,1,76,0,bad
28,3,3,0,0,0,0,1,19,1,bad
41,3,3,0,0,0,0,0,23,11,bad
2608,20,3,2,0,0,4,1,20,1,good
541,4,5,16,3,0,7,1,19,26,good
72,2,3,0,0,0,1,1,15,9,good
51,2,6,0,0,0,0,1,20,23,good
72,2,7,0,0,0,0,1,15,10,good
92,1,4,1,0,0,0,1,19,65,bad
44,2,5,1,0,0,0,1,17,19,good
67,2,5,4,0,0,0,1,16,42,good
43,2,3,3,0,0,0,1,34,1,bad
34,2,3,1,0,0,0,1,25,1,bad
21,1,3,0,0,0,0,1,7,6,bad
34,1,5,0,0,0,0,1,12,14,bad
64,2,3,0,1,0,1,1,15,8,good
90,2,5,1,0,0,0,1,11,71,bad
35,2,3,0,0,0,0,1,26,1,bad
78,2,9,0,0,0,0,1,20,50,good
36,2,3,2,0,0,0,1,27,1,bad
52,2,5,0,0,0,0,1,16,28,bad
112,2,6,0,0,0,0,1,17,87,bad
38,2,2,0,0,0,0,1,30,0,bad
37,2,3,0,0,0,1,1,24,1,bad
28,1,3,0,0,0,0,1,11,9,bad
309,3,3,2,3,0,7,1,14,6,good
72,2,7,0,0,0,0,1,15,10,good
43,2,3,1,0,0,1,1,15,6,good
72,2,7,0,0,0,0,1,15,10,good
119,2,7,1,0,0,0,1,20,91,bad
96,3,4,0,0,0,0,1,23,65,bad
91,2,3,0,0,0,3,1,15,6,good
409,12,6,1,3,0,5,1,19,17,good
29,2,2,0,0,0,0,0,22,0,bad
40,2,3,1,0,0,0,1,15,17,good
44,2,5,0,0,0,0,1,17,19,good
44,2,5,0,0,0,0,1,17,19,good
104,3,6,1,0,0,0,1,21,75,bad
45,2,3,0,0,0,0,1,29,8,bad
23,2,3,0,0,0,0,1,8,7,bad
43,2,3,0,0,0,1,1,15,6,good
40,2,5,0,0,0,0,1,17,15,good
64,2,6,0,0,0,0,1,17,39,good
190,3,7,1,0,0,4,1,15,108,bad
38,2,6,0,0,0,0,1,15,10,good
37,3,3,0,0,0,1,0,25,1,bad
70,2,3,0,0,0,2,1,14,1,good
28,1,3,0,0,0,0,1,11,9,bad
84,3,2,1,0,0,0,1,76,0,bad
99,2,7,0,0,0,0,1,15,76,good
241,4,4,0,2,0,8,1,16,11,good
37,1,4,0,0,0,0,1,11,18,good
169,4,6,1,0,0,5,1,16,27,good
51,2,6,0,0,0,0,0,13,31,bad
40,1,4,0,0,0,0,1,10,22,good
26,2,3,0,0,0,0,0,18,1,good
51,3,4,0,0,0,0,1,21,22,bad
94,2,4,1,0,0,0,1,21,65,bad
253,10,9,1,0,0,5,0,13,17,bad
72,2,7,0,0,0,0,1,15,10,good
44,2,5,0,0,0,0,1,17,19,good
62,1,7,1,0,0,0,1,10,44,good
73,1,5,0,0,0,1,1,16,32,good
30,2,3,0,0,0,0,0,13,10,bad
204,3,8,7,5,0,1,1,16,98,good
88,2,4,0,0,0,0,1,15,65,bad
43,2,3,0,0,0,1,1,15,6,good
458,9,6,1,6,0,10,1,19,34,good
49,1,3,0,0,0,0,1,38,3,bad
40,2,3,1,0,0,0,1,31,1,bad
97,2,3,1,0,0,4,1,20,1,good
95,2,7,3,0,0,0,1,16,71,good
29,2,3,0,0,0,0,1,20,1,bad
45,2,4,0,0,0,0,1,15,22,good
120,1,6,9,0,0,2,1,12,54,good
39,2,3,0,0,0,0,1,16,15,good
76,2,7,0,2,0,0,1,16,52,good
27,2,3,0,0,0,0,1,18,1,bad
361,4,7,19,20,0,9,1,13,109,good
101,1,6,6,0,0,0,1,16,77,good
167,2,7,2,3,0,3,1,15,108,bad
66,2,5,2,0,0,0,1,25,33,good
159,2,4,4,2,0,5,1,16,30,good
1666,11,3,0,0,0,4,1,20,1,good
72,2,7,0,0,0,0,1,15,10,good
126,2,3,2,1,0,4,1,15,4,good
50,2,4,0,0,1,0,1,15,27,good
175,2,7,2,0,0,3,1,15,108,bad
104,4,3,2,0,0,0,1,76,20,bad
468,4,5,14,2,0,7,1,19,26,good
41,2,3,2,0,0,0,1,32,1,bad
48,2,3,0,0,0,1,1,15,6,good
85,2,5,1,0,0,0,1,11,66,bad
24,2,3,0,0,0,0,1,15,1,bad
72,2,7,0,0,0,0,1,15,10,good
42,2,4,0,0,0,0,1,15,19,good
52,2,4,3,0,0,0,1,23,21,bad
112,2,6,1,0,0,0,1,17,87,bad
85,3,3,1,0,0,0,1,76,1,bad
61,4,6,0,0,0,0,0,23,31,bad
53,1,3,0,0,0,1,1,15,8,good
40,2,4,0,0,0,0,1,11,21,good
71,1,4,1,0,0,0,1,11,52,bad
72,2,3,0,0,0,4,1,20,1,good
82,2,3,1,0,0,3,1,14,2,good
31,2,3,1,0,0,0,1,22,1,bad
294,3,7,13,2,1,3,1,19,2,good
63,3,5,0,3,0,0,1,16,39,good
35,1,3,1,0,0,0,1,26,1,bad
46,2,3,2,0,0,0,1,37,1,bad
59,2,3,0,1,0,1,1,15,8,good
97,3,5,0,0,0,0,1,23,66,bad
62,3,3,1,0,0,0,1,43,11,bad
30,2,3,0,0,0,0,1,14,8,good
38,2,3,1,0,0,0,1,29,1,bad
119,2,3,0,0,0,2,1,15,10,good
84,3,2,1,0,0,0,1,76,0,bad
25,2,3,0,0,0,0,1,16,1,good
51,2,3,1,0,0,0,0,32,12,bad
38,2,3,1,0,0,0,1,29,1,bad
109,1,8,2,4,0,0,1,10,91,good
42,2,5,0,0,0,0,1,12,22,bad
81,2,3,0,1,0,1,1,15,8,good
37,3,3,0,0,0,1,0,25,1,bad
104,2,5,1,0,0,0,1,19,77,bad
88,3,2,0,0,0,0,1,80,0,bad
44,2,4,0,0,0,0,1,17,19,good
87,2,6,0,0,0,0,1,15,64,bad
85,3,3,1,0,0,0,1,76,1,bad
88,2,7,0,0,0,1,1,15,10,good
42,2,4,0,1,0,0,1,15,19,good
86,3,3,1,0,0,0,1,43,35,bad
43,3,3,0,0,0,0,1,34,1,bad
32,1,3,0,0,0,0,1,23,1,good
25,2,3,1,0,0,0,1,16,1,bad
77,2,7,1,0,0,1,1,17,48,good
72,2,7,0,0,0,0,1,15,10,good
65,2,6,0,1,0,0,1,17,40,good
69,2,3,0,0,0,4,1,20,1,good
71,1,4,1,0,0,0,1,11,52,bad
49,3,2,1,0,0,0,1,41,0,bad
64,2,6,0,0,0,0,1,17,39,good
34,2,3,0,0,0,0,1,25,1,bad
40,1,4,0,0,0,0,0,24,9,bad
157,2,9,11,1,0,0,1,10,139,good
38,1,4,1,0,0,2,0,6,8,bad
103,3,3,1,0,0,0,1,43,52,bad
29,2,3,0,0,0,0,1,20,1,bad
29,2,3,0,0,0,0,1,20,1,bad
64,2,6,0,0,0,0,1,17,39,good
82,2,4,0,0,0,0,1,31,43,bad
1426,14,3,6,0,0,4,1,20,1,good
52,1,3,0,0,0,3,1,15,7,good
84,3,2,1,0,0,0,1,76,0,bad
147,2,6,0,1,0,1,1,16,96,good
73,2,3,0,0,0,4,1,20,1,good
51,3,4,0,0,0,0,1,21,22,bad
468,4,5,14,2,0,7,1,19,26,good
44,2,5,0,0,0,0,1,17,19,good
33,2,3,0,0,0,0,1,23,1,good
44,2,5,0,0,0,0,1,17,19,good
37,2,3,1,0,0,0,1,28,1,bad
34,2,3,0,0,0,0,1,25,1,bad
35,2,3,1,0,0,0,1,26,1,bad
363,3,7,14,2,1,4,1,19,2,good
102,2,7,0,1,0,1,1,14,52,good
42,1,4,2,0,0,0,1,10,24,good
44,2,5,0,1,0,0,1,17,19,good
92,1,4,1,0,0,0,1,19,65,bad
42,2,4,0,0,0,0,1,15,19,good
36,1,4,1,0,0,0,1,10,18,good
65,4,8,0,0,0,0,1,27,30,bad
74,3,4,0,0,0,2,1,16,7,good
69,2,3,0,1,0,1,1,15,8,good
149,1,7,11,0,0,0,1,10,131,good
71,1,4,1,0,0,0,1,11,52,bad
72,2,3,1,0,0,1,1,15,9,good
49,3,3,2,0,0,0,1,40,1,bad
44,2,5,0,1,0,0,1,17,19,good
40,2,3,0,0,0,2,1,14,1,good
63,3,6,0,0,0,0,1,15,40,good
62,3,3,4,0,0,0,1,53,1,bad
38,2,4,0,0,0,0,1,23,7,bad
146,2,3,1,0,0,4,1,20,1,good
26,2,3,0,0,0,0,1,17,1,bad
83,1,6,2,0,0,0,1,10,65,good
36,2,2,0,0,0,0,0,29,0,bad
60,3,4,0,1,0,1,1,16,11,good
47,2,3,0,0,0,0,1,38,1,bad
40,2,3,3,0,0,0,1,31,1,bad
42,2,4,0,0,0,0,1,15,19,good
94,2,7,2,0,0,0,1,10,76,good
92,2,3,1,1,0,3,1,15,6,good
43,2,3,0,0,0,1,1,15,6,good
95,4,3,1,0,0,0,1,76,11,bad
72,2,7,0,0,0,0,1,15,10,good
71,2,3,0,0,0,4,1,20,1,good
37,2,3,0,0,0,0,1,28,1,bad
27,2,3,0,0,0,0,1,18,1,bad
38,2,3,1,0,0,0,1,29,1,bad
45,4,4,0,0,0,0,1,16,21,bad
35,2,3,0,0,0,0,1,26,1,bad
42,2,4,0,0,0,0,1,30,4,bad
205,2,3,1,2,0,7,1,14,8,good
25,1,3,0,0,0,0,1,10,7,good
72,2,7,0,0,0,0,1,15,10,good
72,2,3,0,0,0,4,1,20,1,good
58,4,4,0,2,0,0,1,22,28,bad
80,1,4,0,0,0,0,1,7,65,bad
82,3,4,0,1,0,2,1,16,11,good
54,2,5,0,0,0,1,1,17,15,good
88,2,7,0,0,0,1,1,15,10,good
87,2,5,4,0,0,2,1,15,11,good
117,2,3,0,0,0,4,1,20,1,good
72,2,7,0,0,0,0,1,15,10,good
50,1,4,0,0,0,0,0,20,23,bad
79,2,6,2,0,0,0,1,23,47,good
72,2,7,0,0,0,0,1,15,10,good
145,2,5,6,0,0,1,1,13,55,good
91,2,3,1,0,0,3,1,15,6,good
84,3,2,1,0,0,0,1,76,0,bad
51,3,4,0,0,0,0,1,21,22,bad
48,2,3,1,0,0,0,1,39,1,bad
73,2,5,2,0,0,0,1,16,49,good
85,2,5,1,0,0,0,1,11,66,bad
55,2,5,0,0,0,0,1,23,23,good
74,2,6,0,0,0,0,1,17,49,good
33,2,3,0,0,0,0,1,16,8,good
24,2,3,0,0,0,0,1,15,1,bad
110,2,5,8,0,0,0,1,15,87,bad
39,2,3,1,0,0,0,1,30,1,bad
63,3,3,1,0,0,0,1,43,12,bad
29,2,3,0,0,0,0,1,20,1,bad
103,4,3,0,0,0,0,1,80,15,bad
664,2,3,0,0,0,4,1,20,1,good
51,3,4,0,0,0,0,1,21,22,bad
117,2,9,0,2,0,1,1,15,80,good
28,2,3,2,0,0,0,0,20,1,bad
84,3,2,1,0,0,0,1,76,0,bad
42,2,4,0,0,0,0,1,15,19,good
83,2,7,2,0,0,0,1,16,59,good
187,13,9,0,0,0,5,0,13,13,bad
1290,4,3,17,16,0,4,1,23,1,good
51,3,4,0,0,0,0,1,21,22,bad
448,4,5,14,2,0,6,1,19,26,good
54,3,3,0,0,0,0,1,45,1,bad
45,2,3,3,0,0,0,1,36,1,bad
181,3,3,1,15,0,5,1,43,41,bad
45,3,4,0,1,0,1,1,16,10,good
44,2,5,0,0,0,0,1,17,19,good
102,3,7,0,0,0,2,1,15,10,good
91,2,5,0,0,0,0,1,15,68,bad
91,1,3,0,0,0,1,0,16,10,good
96,3,4,0,0,0,0,1,23,65,bad
107,2,3,0,1,0,1,1,14,7,good
43,2,3,0,0,0,1,1,14,6,good
47,2,5,0,0,0,0,1,16,23,bad
32,1,4,0,0,0,0,1,10,14,good
44,2,4,0,0,0,0,1,17,19,good
110,2,7,5,0,0,0,1,16,86,good
96,3,4,0,0,0,0,1,23,65,bad
84,3,2,1,0,0,0,1,76,0,bad
225,3,3,0,2,0,10,1,14,7,good
80,1,4,0,0,0,0,1,7,65,bad
45,2,4,0,0,0,0,1,15,22,good
91,2,3,0,0,0,3,1,15,6,good
50,2,5,0,0,0,0,1,16,26,bad
47,2,5,0,1,0,0,1,11,23,good
35,2,3,1,0,0,1,0,23,1,bad
72,2,7,0,0,0,0,1,15,10,good
107,4,5,0,0,0,0,1,23,76,bad
96,3,4,0,0,0,0,1,23,65,bad
49,2,3,0,0,0,0,1,21,19,good
42,2,4,0,0,0,0,1,15,19,good
84,3,2,1,0,0,0,1,76,0,bad
92,2,3,1,1,0,3,1,15,6,good
140,2,7,9,0,0,0,1,16,116,good
38,2,6,0,0,0,0,1,15,10,good
382,2,3,3,1,0,10,1,14,7,good
44,2,5,0,0,0,0,1,17,19,good
70,2,5,2,0,0,0,1,16,46,good
84,3,2,1,0,0,0,1,76,0,bad
43,3,4,0,0,0,0,1,17,18,bad
63,3,3,1,0,0,0,1,43,12,bad
44,2,5,0,0,0,0,1,17,19,good
61,2,7,0,0,0,0,1,18,33,good
31,1,3,0,1,0,0,1,10,13,bad
72,3,3,3,0,0,0,1,43,21,bad
75,3,3,0,0,0,2,1,16,6,good
39,2,3,0,0,0,0,1,16,15,good
77,2,7,1,0,0,1,1,17,48,good
22,1,3,0,0,0,0,1,7,7,bad
42,2,3,2,0,0,0,1,33,1,bad
35,2,3,1,0,0,0,1,13,14,bad
192,13,9,0,0,0,5,0,14,13,bad
96,3,6,5,0,0,0,1,22,66,bad
30,2,3,0,0,0,0,1,16,6,good
55,3,3,0,0,0,1,1,16,12,good
32,2,3,0,0,0,0,1,23,1,bad
86,2,5,0,0,0,0,1,15,63,bad
84,3,2,1,0,0,0,1,76,0,bad
34,2,3,0,0,0,0,1,25,1,bad
75,1,4,0,0,0,0,1,15,52,bad
107,4,5,0,0,0,0,1,23,76,bad
31,2,3,0,0,0,0,1,22,1,bad
84,3,2,1,0,0,0,1,76,0,bad
30,2,3,2,0,0,0,1,21,1,bad
74,2,6,0,0,0,0,1,17,49,good
40,2,5,1,0,0,0,0,13,20,bad
43,3,3,0,0,0,0,1,34,1,bad
46,1,3,0,0,0,3,1,15,7,good
48,3,3,2,0,0,0,1,39,1,bad
139,1,5,10,0,0,3,1,12,49,good
29,2,3,0,0,0,0,1,20,1,bad
169,4,6,1,0,0,5,1,16,27,good
72,2,7,0,0,0,0,1,15,10,good
51,2,6,0,0,0,0,1,20,23,good
80,1,7,2,0,0,0,1,10,62,good
83,4,7,0,0,0,0,1,15,10,good
88,2,4,0,0,0,0,1,15,65,bad
36,2,3,0,0,0,0,0,28,1,bad
34,2,3,1,0,0,0,1,25,1,bad
37,2,3,3,0,0,0,1,28,1,bad
73,1,4,1,0,0,0,1,8,14,good
114,2,6,1,0,0,0,1,17,89,bad
33,2,3,2,0,0,0,1,24,1,bad
55,3,3,0,0,0,1,1,16,12,good
33,2,3,0,0,0,0,1,24,1,bad
35,2,3,1,0,0,0,1,26,1,bad
38,2,3,0,0,0,0,1,29,1,bad
97,2,7,4,0,0,0,1,16,73,good
363,3,7,13,3,1,4,1,19,2,good
38,2,3,0,0,0,0,1,18,12,bad
51,3,4,0,0,0,0,1,21,22,bad
29,2,3,0,0,0,0,1,20,1,bad
131,2,7,8,0,0,0,1,16,107,good
28,1,3,0,0,0,0,1,11,9,bad
32,2,2,1,0,0,0,0,25,0,bad
62,3,3,1,0,0,0,1,43,11,bad
448,4,5,14,2,0,6,1,19,26,good
35,2,3,1,0,0,0,1,26,1,bad
101,1,7,6,0,0,0,1,10,83,good
29,1,3,0,0,0,0,1,15,6,good
33,1,4,0,0,0,0,1,8,17,bad
101,2,5,1,0,0,0,1,19,74,bad
407,16,11,1,0,0,10,0,14,21,bad
85,5,3,2,0,0,0,1,56,21,bad
157,2,8,10,0,0,0,1,10,138,good
88,3,2,0,0,0,0,1,80,0,bad
85,3,3,0,0,0,3,1,14,10,good
44,2,5,0,0,0,0,1,17,19,good
99,2,7,6,0,0,0,1,16,75,good
91,2,3,0,0,0,3,1,15,6,good
42,2,4,0,0,0,0,1,15,19,good
43,3,3,0,0,0,0,1,34,1,bad
43,2,4,1,0,0,0,1,26,9,bad
91,2,3,1,0,0,3,1,15,6,good
40,1,3,0,0,0,1,1,11,9,bad
57,2,5,1,0,0,0,1,16,33,bad
96,3,4,0,0,0,0,1,23,65,bad
30,2,3,2,0,0,0,1,21,1,bad
64,3,3,1,0,0,0,1,43,13,bad
81,2,3,0,1,0,1,1,15,8,good
97,4,3,0,0,0,0,1,80,9,bad
328,2,3,0,0,0,4,1,20,1,good
69,2,3,2,0,0,3,1,15,13,good
42,2,4,0,0,0,0,1,15,19,good
34,2,3,1,0,0,0,1,25,1,bad
32,2,3,0,0,0,0,1,16,8,good
77,2,7,1,0,0,1,1,17,48,good
31,3,2,1,0,0,0,1,23,0,bad
124,1,10,2,0,0,0,1,12,104,bad
70,3,3,0,0,0,0,0,20,43,bad
55,2,5,0,0,0,0,1,23,24,good
286,6,6,0,3,0,8,1,19,33,good
63,2,5,2,0,0,0,1,16,39,good
85,3,3,1,0,0,0,1,76,1,bad
95,2,7,4,0,0,0,1,16,71,good
121,3,5,1,0,0,1,1,16,23,good
33,2,3,1,0,0,0,1,24,1,bad
472,12,7,1,3,0,8,1,19,36,good
27,2,3,0,0,0,0,1,12,7,good
58,3,4,0,1,0,1,1,14,11,good
84,3,2,1,0,0,0,1,76,0,bad
42,2,4,0,0,0,0,1,15,19,good
114,2,4,0,1,0,0,1,17,88,good
68,3,3,1,0,0,0,1,43,17,bad
63,2,6,0,0,0,0,1,17,38,good
42,2,4,0,1,0,0,1,15,19,good
126,5,3,4,1,0,3,1,23,1,good
468,4,5,14,2,0,7,1,19,26,good
132,2,4,1,0,0,8,1,15,10,good
326,2,3,1,1,0,6,1,14,6,good
242,2,3,1,1,0,11,1,14,7,good
56,2,5,3,0,0,0,1,16,32,bad
42,3,3,0,0,0,0,1,33,1,bad
121,2,8,5,0,0,0,1,16,97,good
83,2,3,1,0,0,2,1,15,6,good
92,2,3,1,1,0,2,1,15,9,good
105,1,7,2,0,0,0,1,10,87,good
83,3,3,0,0,0,0,1,74,1,bad
39,2,3,0,0,0,0,1,30,1,bad
42,2,3,1,0,0,0,1,33,1,bad
492,7,3,0,0,0,4,1,20,1,good
68,2,3,0,0,0,4,1,20,1,good
107,2,5,1,0,0,0,1,19,80,bad
108,2,3,0,1,0,1,1,15,8,good
53,2,3,0,0,0,1,1,16,6,good
22,1,3,0,0,0,0,0,14,1,bad
67,2,5,2,0,0,0,1,14,44,good
37,3,3,0,0,0,0,1,16,13,good
130,3,6,1,2,0,2,1,13,36,good
458,10,5,2,1,0,11,1,14,7,good
72,2,7,0,0,0,0,1,15,10,good
88,2,7,0,0,0,1,1,15,10,good
42,1,4,0,0,0,0,1,12,22,bad
55,1,4,1,0,0,2,1,15,15,good
62,1,7,1,0,0,0,1,10,44,good
38,2,3,3,0,0,0,1,29,1,bad
54,2,3,1,0,0,0,1,31,15,bad
38,2,3,0,0,0,0,1,29,1,bad
91,2,3,1,1,0,3,1,15,6,good
42,2,4,0,0,0,0,1,15,19,good
37,2,3,0,0,0,0,1,26,3,bad
96,3,4,0,0,0,0,1,23,65,bad
40,2,3,0,0,0,0,1,31,1,bad
89,2,7,4,0,0,0,1,16,65,good
31,1,3,1,0,0,0,1,22,1,bad
27,2,3,0,0,0,0,1,18,1,bad
84,3,2,1,0,0,0,1,76,0,bad
30,2,3,0,0,0,0,1,16,6,good
37,2,4,0,0,0,0,0,12,18,bad
82,3,3,0,0,0,0,1,73,1,bad
664,2,3,0,0,0,4,1,20,1,good
24,1,3,0,0,0,0,1,15,1,bad
88,1,6,7,0,0,0,1,16,64,good
71,1,4,1,0,0,0,1,11,52,bad
66,2,3,0,0,0,4,1,20,1,good
18,2,2,0,0,0,0,0,11,0,bad
94,2,3,0,1,0,1,1,15,8,good
66,2,3,0,1,0,1,1,15,8,good
97,3,5,0,0,0,0,1,23,66,bad
30,2,3,0,0,0,0,1,21,1,bad
43,1,3,2,0,0,0,1,6,29,bad
34,3,4,2,0,0,0,1,10,16,bad
34,2,4,0,0,0,0,1,18,8,good
113,4,5,0,0,0,0,1,23,82,bad
34,2,3,1,0,0,0,1,25,1,bad
75,3,3,0,0,0,2,1,16,6,good
109,2,7,6,0,0,0,1,10,91,good
41,2,2,0,0,0,0,0,34,0,bad
44,2,5,1,0,0,0,1,17,19,good
42,2,4,1,0,0,0,1,15,19,good
36,1,4,0,0,0,0,1,10,18,good
18,1,3,0,0,0,0,1,4,6,bad
36,2,3,0,0,0,0,1,27,1,bad
151,1,9,4,0,0,0,1,10,133,good
78,2,7,1,0,0,1,1,17,48,good
119,2,3,0,0,0,2,1,15,9,good
102,2,5,1,0,0,0,1,19,75,bad
73,2,7,0,0,0,0,1,15,10,good
42,3,3,0,0,0,0,1,33,1,bad
29,2,3,1,0,0,0,1,20,1,bad
60,2,5,0,1,0,1,1,15,23,good
55,2,5,2,0,0,0,1,18,29,good
47,2,3,1,0,0,0,1,38,1,bad
74,2,3,0,0,0,4,1,20,1,good
49,2,3,0,1,0,1,1,15,8,good
61,3,4,0,1,0,1,1,16,11,good
72,2,7,0,0,0,0,1,15,10,good
68,2,6,1,0,0,0,1,16,44,good
93,1,5,1,0,0,0,1,19,66,bad
125,3,3,0,1,0,2,1,16,12,good
79,2,7,2,0,0,0,1,10,61,good
175,2,7,3,0,0,3,1,15,108,bad
42,2,4,0,1,0,0,1,15,19,good
78,2,3,0,0,0,4,1,20,1,good
27,1,3,0,0,0,0,1,18,1,bad
485,6,3,0,0,0,4,1,20,1,good
77,2,6,2,0,0,0,1,16,53,good
321,2,3,0,0,0,4,1,20,1,good
85,3,3,1,0,0,0,1,76,1,bad
84,3,2,1,0,0,0,1,76,0,bad
28,2,3,0,0,0,0,1,14,6,bad
80,2,3,0,0,0,2,1,20,6,good
42,2,4,0,0,0,0,1,15,19,good
28,2,3,1,0,0,0,1,19,1,bad
104,2,3,1,2,0,1,1,33,1,bad
43,2,3,1,0,0,1,1,13,6,good
521,4,5,15,2,0,6,1,19,26,good
132,2,3,1,3,0,6,1,13,2,good
34,1,5,0,0,0,0,1,12,14,bad
92,1,4,1,0,0,0,1,19,65,bad
76,1,3,0,1,0,2,1,17,7,good
24,2,3,0,0,0,0,1,15,1,bad
57,1,3,0,0,0,3,1,15,7,good
74,2,5,2,0,0,0,1,14,52,good
107,2,6,1,0,0,0,1,19,80,bad
79,1,7,2,0,0,0,1,10,61,good
24,2,3,0,0,0,0,1,15,1,bad
39,2,4,0,0,0,1,1,16,7,good
51,3,4,0,0,0,0,1,21,22,bad
66,2,5,5,0,0,0,1,11,47,good
67,2,3,0,0,0,4,1,20,1,good
44,2,5,0,0,0,0,1,17,19,good
37,1,4,0,0,0,0,1,11,18,good
47,2,3,0,0,0,0,1,38,1,bad
37,2,3,0,0,0,0,1,28,1,bad
79,2,7,2,0,0,0,1,10,61,good
35,1,4,0,0,0,0,1,10,17,good
52,2,6,0,0,0,0,1,13,31,bad
93,1,5,1,0,0,0,1,19,66,bad
46,1,4,0,0,0,0,1,23,15,bad
41,2,3,2,0,0,0,1,32,1,bad
189,2,7,1,5,0,4,1,15,51,good
92,2,3,1,1,0,3,1,15,6,good
56,1,4,3,0,0,0,1,10,38,good
41,3,3,0,0,0,0,1,32,1,bad
117,3,5,9,0,0,0,1,31,78,good
88,2,7,0,0,0,1,1,15,10,good
44,2,5,0,1,0,0,1,17,19,good
96,3,4,0,0,0,0,1,23,65,bad
71,2,7,0,0,0,0,1,15,10,good
43,2,3,0,0,0,1,1,15,6,good
37,1,4,0,0,0,0,1,11,18,good
44,2,5,1,0,0,0,1,17,19,good
49,1,3,0,0,0,3,1,15,7,good
84,2,7,0,0,0,1,1,15,10,good
136,2,3,0,2,0,2,1,14,1,good
92,1,4,1,0,0,0,1,19,65,bad
37,2,3,0,0,0,0,1,28,1,bad
39,2,3,2,0,0,0,1,30,1,bad
74,2,3,0,1,0,1,1,15,8,good
86,2,5,0,0,0,0,1,15,63,bad
23,2,3,1,0,0,0,1,14,1,bad
84,2,3,2,5,0,3,1,13,2,good
30,2,3,1,0,0,0,1,21,1,bad
167,2,7,2,0,0,3,1,15,108,bad
65,2,6,2,0,0,0,1,19,38,good
422,4,3,0,0,0,4,1,20,1,good
43,2,3,0,0,0,1,1,15,6,good
43,2,3,0,0,0,1,1,15,6,good
82,2,5,1,0,0,0,1,16,58,bad
71,1,4,1,0,0,0,1,11,52,bad
32,2,3,0,0,0,0,1,23,1,bad
65,2,3,0,0,0,4,1,20,1,good
66,2,5,0,0,0,0,1,27,31,good
115,2,4,2,0,0,3,1,19,1,good
33,1,3,0,0,0,0,1,24,1,bad
50,2,4,0,0,0,0,1,12,30,bad
102,2,4,5,2,0,2,1,13,17,good
71,1,4,1,0,0,0,1,11,52,bad
20,1,3,0,0,0,0,0,6,7,bad
96,3,4,0,0,0,0,1,23,65,bad
24,1,2,1,0,0,0,0,17,0,bad
90,3,6,2,0,0,1,1,15,54,good
106,3,4,1,0,0,2,1,25,40,good
85,3,3,1,0,0,0,1,76,1,bad
134,2,5,2,0,0,3,1,14,48,good
34,2,3,0,0,0,0,1,25,1,bad
132,2,4,1,0,0,8,1,15,10,good
43,3,3,0,0,0,0,1,34,1,bad
175,2,7,2,2,0,3,1,15,108,bad
38,2,6,0,0,0,0,1,15,10,good
34,2,3,1,0,0,0,1,25,1,bad
44,2,5,0,0,0,0,1,17,19,good
35,3,3,0,0,0,0,1,26,1,bad
30,2,3,0,0,0,0,1,14,8,good
53,2,5,0,0,0,1,1,16,23,good
34,2,3,0,0,1,0,1,15,11,good
37,1,4,0,0,0,0,1,11,18,good
42,2,3,0,0,0,0,1,33,1,bad
44,2,5,0,0,0,0,1,17,19,good
83,5,3,2,0,0,0,1,54,21,bad
43,3,3,0,0,0,0,1,34,1,bad
32,1,3,0,0,0,0,1,12,11,good
113,3,7,3,3,0,0,1,19,86,good
85,3,3,1,0,0,0,1,76,1,bad
174,2,3,0,0,0,4,1,20,1,good
79,2,3,0,0,0,4,1,20,1,good
38,2,3,1,0,0,0,1,29,1,bad
72,2,7,0,0,0,0,1,15,10,good
51,3,4,0,0,0,0,1,21,22,bad
45,2,4,0,0,0,0,1,16,21,good
76,1,3,0,1,0,1,1,14,7,good
242,3,5,4,1,0,7,1,19,26,good
